b1	b2	bw1	bw2	e1	e2	ew1	ew2	first1	first2	gid1	gid2	id1	id2	len1	len2	matches	s1	s2	score	seq1	seq2	tok1	tok2	uid1	uid2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
948	1	181	0	1564	468	290	83	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms238	Shamela0011680-ara1.mARkdown.ms110	1612	1657	366	وقبله وشكي وجنزه وشمكور وخنان فهي ممالك صغار ومدن لطاف متقاربة في الكبر خصبة واسعة المرافق-------- واما دبيل ونشوي فان دبيل مدينة اكبر من اردبيل وهي اجل ناحية وبلدة بارمينية الداخلة وهي قصبة ارمينية فيها دار الامارة منها دون جميع نواحي ارمينيه كما ان دار الامارة بالران ببرذعه و------------باذربيجان باردبيل وعليها سور والنصاري بها كثيرة و--مسجد --جامعها الي جنب البيعة كمسجد حمص في مشاركة البيعة ومصاقبتها وملاصقتها ويرتفع ب-ها ثياب مرعزي وصوف من بسط ووساءد ومقاعد وانماط وتكك وغير ذلك من اصناف الارم-ني المصبوغ ب-----القرمز وهو صبغ احمر يصبع به المرعزي والصوف واصله من دود ي---نسج علي نفسه كدودة القز اذا نسجت علي نفسها--------- القز و----------يرتفع منه-----ا بزيون كثير	وقبله وشكي وجنزه وشمكور وخنان فانها---- صغار---------- متقاربة في الكبر خصبة واسعة المرافق ارمينية واما دبيل فانها--------- مدينة اكبر من اردبيل -------------------------------------وهي قصبة ارمينية وبها دار الامارة---------------------------- كما ان دار الامارة بالران -برذعة ودار الامارة باذربيجان -اردبيل وعليها سور والنصاري بها كثير- والمسجد الجامع------ جنب الب-----------------------------------------------يعة ويرتفع منها ثياب ال-----صوف من بسط ووساءد ومقاعد------- وتكك وغير ذلك من اصناف الارميني ولهم صبغ يسمي القرمز به يصبغ ال----------------------صوف وبلغني انه دودة تنسج علي -----------------------------نفسها مثل دودة الفز وبلغني انه يرتفع منها ايضا بزيون كثير	530.0	238	110	300	300	-4879240201705407462	8552628143867868337	298	674	54.302669525146484	47	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
1126	1153	187	203	1633	1463	285	265	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms240	Shamela0011680-ara1.mARkdown.ms110	1707	1657	267	ف-------اما الانهار بهذه البلاد التي تجري فيها السفن فنهر الكر وهو نهر كبير ظ ويكون كالزابي الاصغر الخارج الي دجلة وكجيحان والبردان في ارض الثغر ونهر الرس وهما متقاربان في غزر الماء وكثرته ونهر سبيذروذ الذي بين اردبيل وزنجان فنهر يصغر عن جري السفن فيه والكر نهر عذب مرء خفيف يخرج من ناحية --جبل القبق علي حدود جنزه وشمكور مقبلا من ناحية تفليس وقبل ان يمر عليها يمر علي قلاع في بلدان الكفر منصبا الي بحيرة الخزر علي نواحي برذعه ونهر الرس ايض--------------ا نهر عذب خفيف طيب يخرج من نواحي ارمينيه الداخلة حتي ينتهي الي باب ورثان ثم	مياهها واما الانهار بهذه البلاد التي تجري فيها السفن فنهر الك----------------------------------------------------------------------------------ر ونهر الرس فاما---------------------------------- سبيذروذ الذي بين اردبيل وزنجان فنهر يصغر عن جري السفن فيه والكر نهر عذب مرء خفيف يخرج من ناحية الجبل ------علي حدود جنزة وشمكور الي قرب------- تفليس ثم يق------------------------ع في بلدان الكفر وام------------------------------------------------ا نهر الرس فانه نهر عذب----- طيب يخرج من------ ارميني--------ة حتي ينتهي الي باب ورثان ثم	424.5	240	110	300	300	634873869027975340	8552628143867868337	211	530	50.377357482910156	47	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
306	61	52	11	1430	793	263	152	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms244	Shamela0011680-ara1.mARkdown.ms112	1614	1571	610	فراسخ ومن ورثان الي بلخاب سبعة فراسخ وهي قرية اهلة فيها رباطات وفنادق للسبيل تنزلها السيارة ومن بلخاب الي برزند وهي مدينة قريبة الحال من البيلقان سبعة فراسخ ومن برزند الي اردبيل خمسة عشر فرسخا بين قري ومنازل عن يمين وشمال لا تنقطع ولا تغيب عن الناظر والطريق من برذعه الي باب الابواب فمن برذعه الي برديج مدينة صالحة علي نهر الكر فيها متاجر ومجالب ثمنية عشر فرسخا ومن برديج ي----عبر الكر الي الشماخية اربعة عشر فرسخا ومن الشماخية الي شروان ثلثة ايام ومن شروان الي اللايجان يومان ومن اللايجان الي جسر سمور اثنا عشر فرسخا ومن جسر سمور الي الباب عشرون فرسخا ويكون الجميع نحو تسعين فرسخا والطريق من برذعه الي تفليس فمنها ا---لي جنزه مدينة صالحة تسعة فراسخ ومن جنزه الي شمكور عشرة فراسخ ومن شمكور الي خنان مدينة احد وعشرون فرسخا ومن خنان الي قلعة ابن كندمان عشرة فراسخ ومن القلعة الي تفليس اثنا عشر فرسخا الجميع اثنان وستون فرسخا والطريق من برذعه الي دبيل فمنها ال---ي قلقاطوس تسعة فراسخ ومن قلقاطوس الي متزيس ثلثة عشر فرسخا ومنها ا----لي دوميس اثنا عشر فرسخا ومن دوميس الي كيل-كوين ستة عشر فرسخا ومن كيلكوين الي السيسجان ستة عشر فرس------------------------خا وهي مدينة طيبة مقتصدة ومن السيسجان الي دبيل ستة عشر فرسخا و----الطريق من برذعه الي دبيل في----- الارمن وجميع هذه القري	فراسخ ومن ورثان الي بلخاب----- فراسخ و-------------------------------------------------------من بلخاب الي برزند فراسخ ومن بر---------------------------------------زند الي اردبيل--------- فرسخا ----------------------------------------------------------الطريق من برذعة الي باب الابواب -من برذعة الي برزنج فر-----------------------------------------------------سخا ومن برزنج الي معبر الكر الي الشماخية---------- فرسخا ومن الشماخية الي شروان----- ايام ومن شروان الي الابخاز- يومان ومن الابخاز ا-لي جسر سمو---------ر فرسخا ومن جسر سمور الي --باب------------------ ال---------ابواب فرسخا -الطريق من برذعة الي تفليس من برذعة الي جنزه مدين-----------ة فراسخ ومن جنزه الي شمكور----- فراسخ ومن شمكور الي خنان مدينة----------- فرسخا ومن خنان الي قلعة ابن كندمان----- فراسخ ومن القلعة الي تفليس--------- فرسخا --------------------------الطريق من برذعة الي دبيل من برذعة الي قلقاطوس----- فراسخ ومن قلقاطوس الي متريس--------- فرسخا ومن متريس الي دوميس--------- فرسخا ومن دوميس الي كيل كوي--------- فرسخا ومن كيل كوي الي --سيسجان مدينة فرسخا ومن سيسجان الي دبيل فرس----------------------------------------------------------خا وهذا الطريق من برذعة الي دبيل في بلاد الارمن و-----هذه القري	904.0	244	112	300	300	-2393394233560871569	7135497278668760502	488	1172	52.04778289794922	90	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
1347	1119	248	214	1624	1360	300	259	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms246	Shamela0011680-ara1.mARkdown.ms112	1624	1571	189	الطريق من اردبيل الي امد واعمال الثغور الجزرية فمن اردبيل الي المراغة نحو اربعين فرسخا ومن المراغة ال-------------------------------ي ارميه علي الظهر وفي البحر نحو ثلثين فرسخا ومن ارميه الي سلماس مرحلتان ومن سلماس الي خوي تسعة فراسخ ومن خوي الي بركري ثلثون فرسخا ومن بركري الي ارجيش يومان ومن ارجيش الي خلاط	الطريق من اردبيل الي----------------------- امد من اردبيل الي المراغة----------- فرسخا ومن المراغة الي داخرقان منبر مرحلتان ومنها الي ارمية مدينة مرحلتان وم----------------------ن ارمية الي سلماس مرحلتان ومن سلماس الي خوي----- فراسخ ومن خوي الي بركري------ فرسخا ومن بركري الي ارجيش يومان ومن ارجيش الي خلاط	318.5	246	112	300	300	-1530303240590986321	7135497278668760502	152	308	61.3636360168457	32	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
359	82	63	15	1614	912	280	156	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms248	Shamela0011680-ara1.mARkdown.ms113	1731	1671	705	وهذا ال-عمل والذي يشتمل علي ماهي الكوفة والبصرة وما يتصل بهما مما ادخلت-ه في اضعافها فحدها الشرقي الي مفازة خراسان وفارس واصبهان وشرقي خوزستان وحدها الغربي اذربيجان و-----الشمالي بلاد الديلم وقزوين والري وانما تفرد-- الري وقزوين وابهر وزنجان عن الجبال وتضم ال----ي الديلم لانها محتفة بجبالها علي التقويس وحدها الجنوبي العراق وبعض خوزستان وهذه صورة الجبال ظ ب والجبال تشتمل علي مدن مشهورة ومعظمها همذان والدينور واصبهان وقم ولها مدن اصغر من هذه مثل قاسان ونهاوند واللور والكرج والبرج وسا---------ذكر ما تقع الحاجة الي معرفته منها فاما المسافات بها فالطريق من همذان وهي مدينة كبيرة حسنة جليلة المقدار لها انهار واشجار وعمل واسع وغلات من ساءر الغلات وبها اهل تناية فيهم ادب وفضل ومروءة وهي علي مر الايام والاوقات رخيصة الاسعار كثيرة الاغنام والالبان والاجبان وضروب التجارة من الزعفران المتخذ بالروذراور وهو عمل من اعمالها ويزكو به ومنها الي اسداباذ وهي مدينة ايضا صالحة قوية الاهل واسعة الرساتيق والدخل خمسة عشر فرسخا ومن اسداباذ الي قصر اللصوص سبعة فراسخ وهي مدينة وفيها منبر استحدثها مونس المظفر ومن قصر اللصوص الي ماذران سبعة فراسخ ومن ماذران ا---------لي قنطرة النعمن خمسة فراسخ ومن قنطرة---- النعم-ن الي قرية ابي ايوب اربعة فراسخ ومنها الي بهستون جبل عظيم فرسخان و--قرية هناك تدعي سايسانان وفي هذا الجبل المذكور كهف فيه الفرس المصور عليه كسري ويعرف بشبداز ومن بهستون الي قرميسين ثمنية فراسخ	واما الجبال فانها تشتمل علي ماه- الكوفة والبصرة وما يتصل بهما مما ادخلناه في اضعافها فحدها الشرق----ي مفازة خراسان وفارس واصبهان وشرقي خوزستان وحدها الغربي اذربيجان وحدها الشمالي حدود الديلم وقزوين والري وانما افردنا الري وقزوين وابهر وزنجان عن الجبال وضممناها الي الديلم لانها محتفة بجبالها علي التقويس وحدها الجنوبي العراق و----خوزستان--------------------- والجبال تشتمل علي مدن مشهورة واعظمها همذان والدينور واصبهان وقم ولها مدن اصغر من هذه مثل قاشان ونهاوند واللور والكرج والبرج واشباهها وسنذكر ما تقع الحاجة الي معرفته----- فاما المسافات بها فالطريق من همذان الي حلوان فمن همذان ا----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------لي اسداباذ---- مدينة فراسخ -----------------------------------------------------ومن اسداباذ الي قصر اللصوص----- فراسخ -----------فيه- منبر بناه مءنس و-----------من قصر اللصوص الي ماذران----- فراسخ ليس فيها منبر ومنها الي قنطرة ابي النعمان فراسخ ومن قنطرة ابي النعمان الي قرية ابي ايوب------ فراسخ ومنها الي بيستون ف---------رسخان والقرية بها- تسمي ساسانيان ------------------------------------------------------------------ومن بيستون الي قرماسين------ فراسخ	1103.0	248	113	300	300	5331781050670380485	6318837868813015733	577	1293	54.52436065673828	96	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
17	941	3	161	1547	1671	289	300	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms249	Shamela0011680-ara1.mARkdown.ms113	1615	1671	680	فراسخ ومن الزبيدية الي مرج القلعة وهي مدينة عليها سور لطيف وهي لطيفة ولها مياه جارية واغنام كالمجان تسعة فراسخ ومن المرج الي حلوان مدينة قد مر ذكرها في وصف العراق لانها اول حدها من نواحي الجبال عشرة فراسخ الطريق من همذان الي الدينور فمن همذان الي مادران اربعة فراسخ ومن مادران الي راوذار اربعة فراسخ ومنها الي اسداباذ مدينة قد مر ذكرها تسعة فراسخ ومن اسداباذ الي صحنه تسعة فراسخ ومن صحنه الي الدينور ثمنية فراسخ فجميع ذلك ثلثون فرسخا الطريق من همذان الي الري فمن همذان الي ساوه ثلثون فرسخا وساوه مدينة طيبة علي الطريق الي العراق صالحة الحال كثيرة الجمال واكثر الحجاج يحجون علي جمالهم لانهم مع قنيتهم الجمال جمالون فيحملون اهل ما وراء النهر الي ما دون ذلك الي مكة ومن ساوه الي الري ثلثون فرسخا الطريق من همذان الي اذربيجان فمن همذان الي بارسيان عشرة فراسخ ومن بارسيان الي اوذ ثمنية فراسخ ومن اوذ الي قزوين يومان وليس بين قزوين وهمذان مدينة ومن قزوين الي ابهر اثنا عشر فرسخا ومن ابهر الي زنجان عشرون فرسخا وكانت ابهر مدينة جليلة فاناخ عليها الاكراد وعلي تلك النواحي والديلم فتغيرت وهذا الطريق اولا كان المعروف فاما اذا قل امنهم فانهم ياخذون من همذان الي زنجان علي سهرورد وبينهما ثلثون فرسخا والطريق من همذان الي اصبهان فمن همذان الي رامن سبعة فراسخ وهي مدينة صالحة الحال ومن رامن الي بروجرد احد عشر فرسخا وبروجرد مدينة كبيرة اكبر من رامن واحسن حالا في جميع الوجوه ومن بروجرد الي الكرج عشرة فراسخ وهي ايضا مدينة فوق بروجرد من كثرة الاهل وسداد الاحوال ووجود ما تدعو اليه الحاجة ومن الكرج الي البرج اثنا عشر فرسخا وهي ايضا مدينة حسنة الحال ومن البرج الي خونجان منزل عشرة فراسخ ومن خونجان الي اصبهان ثلثون فرسخا لا مدينة فيها ------ومن همذان	فراسخ ومن الزبيدي ا-لي مرج ال-----------------------------------------------------------------------قلعة فراسخ ومن المرج الي ح--------------------------------------------------------------------لوان فراسخ الطريق من همذان الي الدينور ------تجء الي ماذران ------------ومن ماذران فراسخ ----------------------------------------------------------------------------الي صحنة -----------ومن صحنة الي الدينور------ فراسخ---------------------- الطريق من همذان الي الري -من همذان الي ساوة مدينة فرسخا -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------ومن ساوة الي الري------ فرسخا الطريق من همذان الي اذربيجان -من همذان الي نارستان----- فراسخ ومن نارستان الي اوذ------ فراسخ ومن اوذ الي قزوين يومان وليس بين قزوين وهمذان مدينة ومن قزوين الي ابه---------ر فرسخا ومن ابهر الي زنجا------ن فرسخا--------------------------------------------------------------------------- وهذا الطريق اذ-ا كان الخ--وف فاذا امنوا------- فانهم ياخذون من همذان الي زنجان علي سهرورد-------------- فرسخا -الطريق من همذان الي اصبهان -من همذان الي رامن----- فراسخ ----------------------ومن رامن الي بروجرد-------- فرسخا و-----------------------------------------------------------من بروجرد الي الكرج----- فراسخ وم--------------------------------------------------------------------------------ن الكرج الي البرج--------- فرسخا وم--------------------------ن البرج الي خونجان منزل----- فراسخ ومن خونجان الي اصبهان فر------سخا لا مدينة فيها الطريق من همذان	980.5	249	113	300	300	-8604383788166773725	6318837868813015733	544	1536	44.27083206176758	108	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
62	40	11	7	1715	1115	300	191	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms250	Shamela0011680-ara1.mARkdown.ms114	1715	1754	877	ومن الروذراور الي نهاوند سبعة فراسخ وهي مدينة جليلة كثيرة التجارة والرساتيق ظ والعمارة ومن نهاوند الي لاشتر عشرة فراسخ ومن لاشتر الي الشابرخاست اثنا عشر فرسخا ومن الشابرخاست الي اللور ثلثون فرسخا لا مدينة فيها ولا قرية ومن اللور الي قنطرة اندامش مدينة فرسخان ومن قنطرة اندامش الي جندي سابور فرسخان ومن همذان --------------------------الي ساوه ثلثون فرسخا ومن ساوه الي قم اثنا عشر فرسخا تقطع في يومين ومن قم الي قاسان اثنا عشر فرسخا وقم وقاسان مدينتان جليلتان كثيرتا الخير والمير والدخل علي السلطان والغالب علي قم التشيع وعلي قاسان الحشو ومن الري الي قزوين ثلثون فرسخا ولم يكن لقزوين نظير في كثير من اعمال الجبال بل في كلها من يسار اهلها وتمكنهم من الادب ونفوذهم في العلم وتعلق اهلها بجميع وجوهه وتمسكهم قبل دخول الديلم عليهم باسباب المروءات والتفضل الي غير ذلك من احوال السيادة والكرم وعلو النفوس والهمم وكم تخرج بها من نفيس وعرف بالعراق وغيرها لهم من رءيس ومن همذان الي الدينور نيف وعشرون فرسخا ومن الدينور الي شهرزور اربع مراحل ومن حلوان الي شهرزور اربع مراحل ومن الدينور الي الصيمرة خمس مراحل ومن الدينور الي السيروان اربع مراحل ومن السيروان الي الصيم------رة يوم ومن اللور الي الكرج ست مراحل ومن اصبهان الي قاسان ثلث مراحل ومن قم الي قاسان مرحلتان والمشهور من مدن -الجبال ما ذكرته وهي همذان والروذراور ورامن وبروجرد والكرج وفراونده-------------------------- ونهاوند وقصر اللصوص ونهر زرنروذ وهو نهر اصبهان يسير وهذه المدن عليه تسايره وتصحبه كاسداباذ والدينور وقرميسين والمرج وطزر وحومة --سهرورد وشهرزور وزنجان وابهر وسمنان وقم وقاسان وروذه وبوسته والكرج والبرج------------ واصبهان------------------ وخان لنجان وبارمه مدينة محدثة والصيمرة ونواحي السيروان ودور---- الراسبي والطالقان ذكر احوالها ومقاديرها في ذاتها فهمذان مد--ينة كبيرة مقدارها فرسخ في مثله محدثة اسلامية ولها سور وربض وللمدينة --اربعة ابواب حديد وبناءهم من طين ولها مياه وبساتين------ كثيرة	ومن --روذراور الي نهاوند----- فراسخ ---------------------------------------------------ومن نهاوند الي لاشتر----- فراسخ ومن لاشتر الي --شابرخاست--------- فرسخا ومن --شابرخاست الي اللور فر------سخا لا مدينة فيها ولا قرية ومن اللور الي قنطرة اندامش مدينة فرسخان ومن قنطرة اندامش الي جندي-سابور فرسخان المسافات ما بين مدن الجبال من همذان الي ساوه------ فرسخا ومن ساوه الي قم--------- فرسخا-------------- ومن قم الي قاشان--------- فرسخا ومن--------------------------------------------------------------------------------------------------------- الري الي قزوي------ن فرسخا ومن همذان ال-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ي الدينور نيف وعشرون فرسخا ومن الدينور الي شهرزور----- مراحل ومن حلوان الي شهرزور----- مراحل ومن الدينور الي الصيمرة---- مراحل ومن الدينور الي السيروان----- مراحل ومن السيروان الي الصيمرة مسيرة يوم ومن اللور الي الكرج--- مراحل ومن اصبهان الي قاشان---- مراحل ومن قم الي قاشان مرحلتان -ال---------مدن بالجبال هم-------------ذان و--روذراور ورامن وبروجرد------- وفراونده وزاذقان وشابرخاست ولا شتر ونهاوند وقصر اللصوص و--------------------------------------------------------------اسداباذ والدينور وقرماسين والمرج وطزر وحورمه وسهرورد-------- وزنجان وابهر وسمنان وقم وقاشان وروذه وبوسنه والكرج والبرج وسراي ودوان واصبهان المدينة واليهودية وخان لنجان وباره------------- والصيمرة وسيرو--------ان ودور بني الراسبي والطالقان واما صفات المدن وغير ذلك بها اما همذان فمدينة كبيرة مقدارها فرسخ في فرسخ ولها مدينة------------ وربض و-لمدينتها اربعة ابواب حديد وبناءهم من طين ولهم مياه وبساتين وزروع كثيرة	1382.0	250	114	300	300	-6493004053419201685	-1726612178508942736	722	1758	49.886234283447266	122	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
36	1109	7	190	1029	1754	174	300	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms251	Shamela0011680-ara1.mARkdown.ms114	1736	1754	524	كثيرة التجارات والمير والدينور فانها ك---ثلثي همذان وهي مدينة ايضا كثيرة الثمار والزروع خصبة واهلها احسن طب-عا من اهل همذان وفيها مياه ومستشرف وان قلت انها تزيد علي همذان من جهة اداب اهلها وتصرفهم في العلم واشتهارهم به صدقت ومنهم ابو محمد عبد الله بن قتيبة الدينوري صاحب الكتب المءلفة وابو حنيفة صاحب كتاب الانواء وهو كتاب في غاية الحسن والجمال وله كتاب النبات في وجوه اللغة وغير ذلك من التاليف واصبهان ---مدينتان احداهما تعرف باليهودية والاخري شهرستان وبينهما مقدار ميلين كقرطبه والزهراء بارض الاندلس متباينتان وفي كل واحدة منهما منبر -----واليهودية اكبرهما وهي مثلا شهرستان ف------------------------------------ي الكبر وبناءهما من طين وهما اخصب مدن الجبال واوسعها عرصة واكثرها مالا واهلا وتجارة وسابلة ونعما وخيرات وفواكه وطيبات وهي فرضة لفارس والجبال وخراسان وخوزستان وليس بالجبال كلها اكثر جمالا للحمولات منها ويرتفع منها--- العتابي والوشي وساءر --ثياب الابريسم والقطن ما يجهز بذلك الي العراق وفارس وساءر الجبال وخراسان وخوزستان وليس كعتابي اصبهان في الجودة والجوهرية وبها ب زعفران وفواكه تجلب الي العراق والي ساءر النواحي وليس من العراق الي	كثيرة خصبة واما الد-------ينور فانها مثل ثلثي همذان وهي مدينة----- كثيرة الثمار والزروع خصبة واهلها احسن طباعا من اهل همذان ول-ها مياه ومستشرف نزه-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- واصبهان هي مدينتان احداهما ------اليهودية والاخري المدينة وبينهما مقدار ميلين--------------------------------------- وفي كل واحدة منهما مسجد جامع واليهودية اكبرهما وهي وحدها اكبر من همذان والمدينة اقل من نصف اليهودية في الكبر وبناءهما من طين وهما اخصب مدن الجبال واوسعها عرصة واكثرها ------اهلا ومالا -----------------------------------وهي فرضة لفارس والجبال وخراسان وخوزستان وليس بالجبال كلها اكثر حمالا للحمولات منها ويرتفع منها من العتابي والوشي وساءر الثياب الحرير-- والقطن ما يجهز----- الي العراق وفارس------------- وخراسان وغير ذلك من الامصار---------------------------- وبها-- زعفران وفواكه تجلب الي العراق وساء----ر النواحي وليس من العراق الي	835.0	251	114	300	300	5009801802820292425	-1726612178508942736	432	1046	50.095603942871094	73	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
503	54	88	10	1610	1001	283	181	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms255	Shamela0011680-ara1.mARkdown.ms115	1699	1665	825	والكرج مدينة متفرقة ليس لها اجتماع المدن وتعرف بكرج ابي دلف وكانت مسكنا له ولاله واولاده الي ان زالت ايامهم و--بناءهم كب-ناء الملوك قصور عالية وابنية واسعة وفضاء وفسحة ول----ها زروع ومواش وليس بها كثير بساتين ومنت--زهات وفو--------------اكههم -من بروجرد وغيرها وبناءهم من طين وهي مدينة طويلة نحو فرسخين ولها سوقان احدهما علي باب مسجد الجامع وهو مديد طويل وسوق اخر وبينهما صحراء كبيرة وتصاقبهما الابنية والمنازل والمساكن والحمامات وبروجرد مدينة استحدث فيها --منبرا حمويه بن علي وزير ال ابي دلف وهي مدينة خصبة كثيرة الخير تحمل فواكهها الي الكرج وغيرها حتي الي همذان والدينور وطولها اكثر من عرضها وطولها نحو نصف فرسخ وبها زعفران كثير ونهاوند علي جبل وهي مدينة بناءها من طين وفيها انهار وبساتين وفواكه كثيرة تحمل الي العراق لجودتها وكثرتها وبها جامعان احدهما عتيق والاخر محدث واليها يرتفع---- زعفران الروذراور وهو رستاق كبير عظيم يزرع فيه الزعفران مشهور المحل والمقدار والمنبر منه بموضع---- يعرف بكرج الروذراور وله قري كثيرة وهي مدينة صغيرة بناءها من طين وهي خصبة بها مياه وثم-ار وزروع ويرتفع منها من الزعفران ما لا يرتفع من غيرها من مدن الجبال فيجهز الي العراق وساءر النواحي لكثرته وجودته و----حلوان مد------ينة في سفح الجبل المطل علي العراق وهي مصور---ة في	والكرج مدينة متفرقة ليس لها اجتماع المدن وتعرف بكرج ابي دلف -كانت مسكنا له ول-----اولاده الي ان زالت ايامهم والبناء بها بناء الملوك قصور------ وابنية واسعة متفرقة وهي مدينة بها زروع ومواش فاما -------البساتين والمتنزهات فليست بها واما فواكههم فمن بروجرد وغيرها وبناءهم من طين وهي مدينة طويلة نحو فرسخ و--لها سوقان سوق ---علي باب----- الجامع-------------- وسوق اخر -بينهما صح--ن كبير----------------------------------------------- وبروجرد مدينة اتخذ-- فيها المنبر- حمولة------- وزير--- ابي دلف وهي مدينة خصبة كثيرة الخير تحمل فواكهها الي الكرج وغيرها وطول-----------------------ها اكثر من عرضها وطولها نحو نصف فرسخ وبها زعفران----- ونهاوند علي جبل وهي مدينة بناءها من طين ول-ها انهار وبساتين وفواكه كثيرة تحمل الي العراق لجودتها وكثرتها وبها جامعان احدهما عتيق والاخر محدث و------يرتفع بها زعفران -وروذراور اسم رستاق والم-------------------------------------------------نبر منها في الكرج يعرف بكرج --روذراور وهي مد--------------ينة صغيرة بناءها من طين وهي خصبة لها مياه وانهار وزروع ويرتفع منها من الزعفران ما لا يرتفع من غيرها من مدن الجبال فيجهز الي العراق وساءر النواحي لكثرته وجودته واما حلوان فانها مدينة في سفح الجبل المطل علي العراق وقد -صورناها في	1391.0	255	115	300	300	-5164737666348265867	-8046531676111587026	669	1155	71.42857360839844	126	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
27	1030	4	186	616	1455	106	264	true	false	-7557224393457781396	3014275309081127947	Shamela0011780-ara1.mARkdown.ms256	Shamela0011680-ara1.mARkdown.ms115	1681	1665	317	من طين وحجا---------------رة وهي------ نحو نصف الدينور ويكون الثلج منها علي فرسخين غير منقطع ابدا وهي مدينة حارة فيها نخيل وشجر تين كثير موصوف ومياه واودية تتخرق في اعمالها ورمانها موصوف وتينها مشهور وبالحلاوة معروف وقد نالها بعض اختلالها في سوادها واما الصيمرة والسيروان فمدينتان صغيرتان غير ان-------- الغالب علي بناءهما --الجص والحجر كمدينة الموصل وتكريت في ابنيتهما وفيهما الثمر الكثير والجوز والدستنبويه وما يكون في بلاد الصرود والجروم وفيهما مياه واشجار وزروع وهما نزهتان تجري المياه في -------دورهم ومحالهم و--شهرزور مد------ينة صغيرة قد غلب عليها الاكراد وعلي ما قاربها ودنا من العراق وليس---- بها امير من قبل السلطان ولا عامل علي	من طين وفيها ايضا بناء حجارة وهي مدينة نحو نصف الدينور و-----الثلج منها علي مرحلة وهي مع ذلك--------------- حارة فيها نخيل و----تين كثير------------------------------------ ورمان و----------------------------------------------------------------------اما الصيمرة والسيروان فهما ----صغيرتان غير ان بناءهما الغالب عليه الحجارة و----------------------------------الجص يجتمع -فيهما التمر -------والجوز------------ وما يكون في بلاد الصرود والجروم وفيهما مياه واشجار وزروع وهما نزهتان يجري الم-اء في خلال الدور والمحال واما شهرزور فانها مدينة صغيرة قد غلب عليها الاكراد -علي ق----ربه-----ا من العراق ولا يكون بها امير ---------------ولا عامل وهي	437.5	256	115	300	300	1884554771342584046	-8046531676111587026	258	639	49.6087646484375	44	Shamela0011780-ara1.mARkdown	Shamela0011680-ara1.mARkdown
